"untouched","intocado"
"untrained","destreinado"
"upbeat","upbeat"
"upfront","upfront"
"upgrade","atualização"
"upheld","confirmada"
"uphold","defender"
"uplift","soerguimento"
"uplifting","uplifting"
"upliftingly","upliftingly"
"upliftment","elevação"
"upliftment","elevação"
"upright","vertical"
"upscale","upscale"
"upside","cabeça"
"upside","cabeça"
"upward","para cima"
"urge","instar"
"usable","utilizável"
"useful","útil"
"usefulness","utilidade"
"utilitarian","utilitária"
"utmost","maior"
"uttermost","uttermost"
"valiant","valente"
"valiantly","valentemente"
"valid","válido"
"validity","validade"
"valor","valor"
"valuable","valiosa"
"valuable","valiosa"
"value","valor"
"values","valores"
"values","valores"
"vanquish","vencer"
"vast","grande"
"vastly","vastamente"
"vastness","vastidão"
"venerable","venerável"
"venerably","venerably"
"venerate","venerar"
"verifiable","verificável"
"veritable","verdadeira"
"versatile","versátil"
"versatility","versatilidade"
"viable","viável"
"viability","viabilidade"
"vibrant","vibrante"
"vibrantly","vibrantemente"
"victorious","vitorioso"
"victory","vitória"
"victory","vitória"
"vigilance","vigilância"
"vigilant","vigilante"
"vigilant","vigilante"
"vigorous","vigorosa"
"vigorously","vigorosamente"
"vindicate","vindicar"
"vintage","vindima"
"virtue","virtude"
"virtuous","virtuoso"
"virtuously","virtuosamente"
"visionary","visionário"
"vital","vital"
"vitality","vitalidade"
"vitality","vitalidade"
"vivacious","vivaz"
"vivid","vívida"
"voluntarily","voluntariamente"
"voluntary","voluntário"
"vouch","atestar"
"vouchsafe","Vouchsafe"
"vow","voto"
"vulnerable","vulneráveis"
"vulnerable","vulneráveis"
"want","quer"
"warm","quente"
"warmhearted","warmhearted"
"warmly","calorosamente"
"warmth","calor"
"wealthy","rico"
"welcome","bem-vindo"
"welcome","bem-vindo"
"welcome","bem-vindo"
"welcome","bem-vindo"
"welfare","bem-estar"
"welfare","bem-estar"
"well","bem"
"well","bem"
"well-being","bem-estar"
"well-being","bem-estar"
"well-connected","bem conectado"
"well-educated","bem-educado"
"well-established","bem estabelecida"
"well-informed","bem informado"
"well-intentioned","bem-intencionado"
"well-managed","bem gerida"
"well-positioned","Bem posicionado"
"well-publicized","bem divulgada"
"well-received","bem recebido"
"well-regarded","bem-visto"
"well-run","bem administrada"
"well-wishers","simpatizantes"
"well-wishers","simpatizantes"
"wellbeing","bem-estar"
"wellbeing","bem-estar"
"whimsical","caprichoso"
"white","branco"
"wholeheartedly","sinceramente"
"wholesome","saudável"
"wide","ampla"
"wide-open","escancarado"
"wide-ranging","ampla"
"will","vontade"
"will","vontade"
"willful","intencional"
"willfully","voluntariamente"
"willing","dispostos"
"willingness","vontade"
"willingness","vontade"
"wink","piscadela"
"wink","piscadela"
"winnable","winnable"
"winnable","winnable"
"winners","vencedores"
"winners","vencedores"
"wisdom","sabedoria"
"wisdom","sabedoria"
"wise","sábio"
"wise","sábio"
"wisely","sabiamente"
"wish","desejo"
"wish","desejo"
"wish","desejo"
"wishes","desejos"
"wishes","desejos"
"wishing","desejando"
"wishing","desejando"
"witty","espirituoso"
"wonder","pergunto"
"wonderful","maravilhoso"
"wonderful","maravilhoso"
"wonderfully","maravilhosamente"
"wonderous","wonderous"
"wonderously","wonderously"
"wondrous","maravilhoso"
"woo","woo"
"workable","viável"
"world-famous","mundialmente famoso"
"worship","adoração"
"worth","vale a pena"
"worth","vale a pena"
"worth-while","valha a pena"
"worthiness","merecimento"
"worthwhile","vale a pena"
"worthy","digno"
"wow","uau"
"wow","uau"
"wry","torto"
"yearn","anseiam"
"yearning","anseio"
"yearningly","yearningly"
"yep","yep"
"yes","sim"
"youthful","juvenil"
"zeal","zelo"
"zenith","zênite"
"zest","raspas"
